order_id,order_date,order_placed_time,day_of_week,city,vendor_id,vendor_name,order_type,driver_id,distance_km,weather_condition,is_peak_hour,order_value_inr,delivery_time_min,is_delayed,is_cancelled,customer_rating
ORD00582,3/30/2026,14:08:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV016,2.76,Rain,0,379.93,22.9,0,0,4
ORD00583,4/28/2026,18:34:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV040,5.05,Clear,0,1019.77,37,0,0,4
ORD00584,2/17/2026,14:24:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV052,0.81,Clear,0,502.65,,0,1,
ORD00585,1/4/2026,18:55:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV009,1.42,Rain,0,1297.95,23.8,0,0,5
ORD00586,5/28/2026,21:36:00,Thursday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV035,3.09,Clear,1,1036.93,33.2,0,0,3
ORD00587,6/16/2026,12:05:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV015,1,Clear,1,1157.35,14.1,0,0,4
ORD00588,2/3/2026,15:10:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV021,5.25,Clear,0,1327.5,40.6,0,0,5
ORD00589,1/4/2026,14:31:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV056,3.42,Clear,0,1236.75,27.9,0,0,3
ORD00590,3/21/2026,16:31:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV006,1.3,Clear,0,1204.68,19.9,0,0,5
ORD00591,5/11/2026,12:12:00,Monday,Bengaluru,V004,Curry Express,Grocery,DRV036,3.38,Clear,1,619.28,31.4,0,0,4
ORD00592,5/29/2026,22:32:00,Friday,Delhi,V006,Tandoori Nights,Grocery,DRV034,3.54,Clear,0,945.48,38.6,0,0,3
ORD00593,5/22/2026,13:37:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV022,3.42,Rain,1,205.44,40.2,0,0,3
ORD00594,1/31/2026,17:38:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV031,4.11,Clear,0,134.58,36.4,0,0,4
ORD00595,5/4/2026,15:27:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV045,6.26,Clear,0,1371.47,50.6,1,0,5
ORD00596,4/11/2026,16:23:00,Saturday,Chennai,V002,Urban Tadka,Grocery,DRV006,3.01,Clear,0,252.83,31.7,0,0,5
ORD00597,5/4/2026,19:06:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV048,1.2,Clear,1,664.71,22,0,0,3
ORD00598,4/4/2026,14:34:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV054,6.3,Clear,0,628.45,37.7,0,0,4
ORD00599,6/16/2026,14:06:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV015,1.2,Clear,0,1211.41,13.1,0,0,5
ORD00600,2/19/2026,22:21:00,Thursday,Chennai,V002,Urban Tadka,Grocery,DRV012,2.83,Clear,0,1097.01,22,0,0,5
ORD00601,5/15/2026,15:43:00,Friday,Chennai,V002,Urban Tadka,Grocery,DRV040,1.02,Rain,0,776.92,16.2,0,0,5
ORD00602,5/27/2026,15:45:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV045,0.9,Clear,0,1158.38,21.5,0,0,4
ORD00603,2/13/2026,10:36:00,Friday,Mumbai,V007,Wok This Way,Grocery,DRV030,2.81,Clear,0,961.53,29.1,0,0,4
ORD00604,3/16/2026,16:41:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV050,2.89,Rain,0,1135.42,34.2,0,0,3
ORD00605,4/3/2026,18:24:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV042,4.23,Clear,0,1167.44,35.9,0,0,4
ORD00606,2/7/2026,14:14:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV042,1.18,Clear,0,1213.05,16.9,0,0,4
ORD00607,1/6/2026,19:36:00,Tuesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV009,1.13,Clear,1,642.09,18.6,0,0,4
ORD00608,3/24/2026,22:13:00,Tuesday,Chennai,V002,Urban Tadka,Pharmacy,DRV056,2.4,Rain,0,1065.64,27.7,0,0,5
ORD00609,1/23/2026,21:30:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV010,7.87,Clear,1,1325.75,61.3,1,0,3
ORD00610,3/1/2026,16:53:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV012,2.98,Clear,0,786.66,29.3,0,0,3
ORD00611,6/17/2026,15:43:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV013,2.01,Clear,0,1196.54,21.5,0,0,4
ORD00612,3/22/2026,13:15:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV030,5.85,Clear,1,538.84,46.2,1,0,5
ORD00613,5/20/2026,15:19:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV050,1.63,Rain,0,516.5,26.5,0,0,4
ORD00614,1/14/2026,20:57:00,Wednesday,Mumbai,V007,Wok This Way,Grocery,DRV029,4.65,Clear,1,902.01,51.5,1,0,3
ORD00615,5/24/2026,22:27:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV012,0.62,Clear,0,246.07,20.6,0,0,5
ORD00616,2/2/2026,19:29:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV042,2.58,Clear,1,830.74,26.5,0,0,3
ORD00617,6/20/2026,14:14:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV051,2.57,Clear,0,386.27,42.8,0,0,4
ORD00618,4/6/2026,12:21:00,Monday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV059,4.86,Clear,1,1199.59,42.3,0,0,3
ORD00619,4/19/2026,21:19:00,Sunday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV053,0.66,Clear,1,1128.79,10.5,0,0,4
ORD00620,1/21/2026,16:41:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV028,2.24,Clear,0,1119.41,23.6,0,0,4
ORD00621,1/14/2026,13:41:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV001,4.98,Clear,1,906.74,42.1,0,0,5
ORD00622,4/9/2026,22:58:00,Thursday,Chennai,V002,Urban Tadka,Grocery,DRV042,3.02,Clear,0,350.86,,0,1,
ORD00623,1/3/2026,11:17:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV007,2.87,Clear,0,718.79,20,0,0,4
ORD00624,6/16/2026,16:34:00,Tuesday,Mumbai,V007,Wok This Way,Pharmacy,DRV034,4.02,Heavy Traffic Event,0,469.86,46.5,1,0,3
ORD00625,2/22/2026,14:17:00,Sunday,Hyderabad,V009,Sushi Central,Pharmacy,DRV014,1.23,Clear,0,208.97,21.3,0,0,5
ORD00626,2/28/2026,14:26:00,Saturday,Chennai,V002,Urban Tadka,Pharmacy,DRV021,2.3,Clear,0,510.25,21.7,0,0,5
ORD00627,1/4/2026,18:28:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV038,0.24,Clear,0,880.16,11.9,0,0,4
ORD00628,1/21/2026,14:36:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV006,2.29,Rain,0,1184.95,22.7,0,0,4
ORD00629,3/18/2026,22:12:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV007,7.5,Rain,0,152.54,58.4,1,0,2
ORD00630,5/6/2026,16:11:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV039,2.87,Clear,0,1185.26,18.3,0,0,5
ORD00631,6/26/2026,12:21:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV009,1.85,Clear,1,163.25,24.7,0,0,5
ORD00632,1/29/2026,10:23:00,Thursday,Mumbai,V012,Dosa Point,Food Delivery,DRV005,1.05,Clear,0,1178.21,20.5,0,0,5
ORD00633,5/22/2026,21:49:00,Friday,Delhi,V005,Green Leaf Cafe,Grocery,DRV036,0.65,Clear,1,755.11,17.1,0,0,3
ORD00634,3/10/2026,14:42:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV021,2.23,Clear,0,316.37,21.7,0,0,5
ORD00635,3/15/2026,14:46:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV058,1.04,Clear,0,202.44,16.2,0,0,4
ORD00636,4/28/2026,19:48:00,Tuesday,Mumbai,V007,Wok This Way,Grocery,DRV043,2.81,Clear,1,1364.06,36.9,0,0,4
ORD00637,1/30/2026,22:24:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV048,2.19,Clear,0,1236.42,22.7,0,0,3
ORD00638,4/30/2026,14:11:00,Thursday,Chennai,V002,Urban Tadka,Food Delivery,DRV010,1.98,Clear,0,239.64,19.5,0,0,5
ORD00639,5/21/2026,16:34:00,Thursday,Mumbai,V007,Wok This Way,Grocery,DRV026,1.57,Clear,0,597.92,18.8,0,0,3
ORD00640,1/8/2026,14:43:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV013,0.65,Clear,0,951.4,18.5,0,0,5
ORD00641,6/20/2026,11:29:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV026,2.81,Clear,0,711.82,19.8,0,0,5
ORD00642,5/19/2026,13:53:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV056,2.05,Clear,1,1144.07,17.7,0,0,5
ORD00643,3/23/2026,14:32:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV021,3.31,Clear,0,1059.39,29.6,0,0,5
ORD00644,5/9/2026,18:08:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV003,3.78,Rain,0,1197.79,28.7,0,0,4
ORD00645,4/19/2026,17:01:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV016,5.12,Clear,0,964.01,33.8,0,0,5
ORD00646,3/4/2026,12:29:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV057,6.25,Clear,1,1322.25,54.9,1,0,4
ORD00647,6/20/2026,21:12:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV057,5.97,Clear,1,357.07,55.9,1,0,3
ORD00648,3/13/2026,16:21:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV027,13.42,Clear,0,162.31,88.2,1,0,3
ORD00649,4/4/2026,8:15:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV010,3.74,Clear,0,510.16,30.7,0,0,4
ORD00650,4/7/2026,12:48:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV004,4.49,Clear,1,471.6,34.1,0,0,5
ORD00651,6/26/2026,21:33:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV013,3.5,Clear,1,1259.22,33.3,0,0,5
ORD00652,5/22/2026,15:48:00,Friday,Chennai,V003,Bowl & Broth,Pharmacy,DRV028,5.17,Clear,0,946.82,35.6,0,0,5
ORD00653,6/6/2026,15:19:00,Saturday,Delhi,V006,Tandoori Nights,Food Delivery,DRV039,1.57,Clear,0,126.43,33.5,0,0,3
ORD00654,5/19/2026,13:42:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV024,0.91,Clear,1,830.15,20.9,0,0,4
ORD00655,5/9/2026,14:16:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV018,4.93,Clear,0,1053.9,41.8,0,0,4
ORD00656,2/9/2026,21:43:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV057,1.4,Rain,1,120.31,23.3,0,0,4
ORD00657,6/20/2026,14:53:00,Saturday,Delhi,V006,Tandoori Nights,Pharmacy,DRV016,9.46,Clear,0,689.62,61.6,1,0,2
ORD00658,5/29/2026,12:13:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV029,2.48,Rain,1,222.07,34,0,0,4
ORD00659,3/21/2026,15:39:00,Saturday,Chennai,V002,Urban Tadka,Pharmacy,DRV037,2.23,Clear,0,1133.4,23,0,0,5
ORD00660,3/29/2026,16:29:00,Sunday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV043,7.43,Clear,0,1184.45,40.2,0,0,3
ORD00661,5/30/2026,22:37:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV032,3.64,Clear,0,733.4,32.1,0,0,5
ORD00662,3/23/2026,14:27:00,Monday,Mumbai,V007,Wok This Way,Grocery,DRV040,2.27,Rain,0,999.28,31,0,0,4
ORD00663,5/17/2026,21:43:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV021,2.3,Clear,1,1356.55,21,0,0,5
ORD00664,6/13/2026,8:43:00,Saturday,Mumbai,V007,Wok This Way,Pharmacy,DRV045,3.23,Clear,0,1318.27,39.4,0,0,3
ORD00665,4/4/2026,22:00:00,Saturday,Bengaluru,V008,Pizza Junction,Grocery,DRV051,1.12,Clear,0,1381.07,13.3,0,0,5
ORD00666,3/25/2026,15:08:00,Wednesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV055,1.06,Rain,0,866.49,19.1,0,0,4
ORD00667,4/1/2026,21:55:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV033,1.19,Clear,1,1283.29,14.4,0,0,4
ORD00668,3/31/2026,9:36:00,Tuesday,Bengaluru,V008,Pizza Junction,Pharmacy,DRV060,1.58,Clear,0,743.11,23.4,0,0,5
ORD00669,2/13/2026,12:57:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV041,3.61,Heavy Traffic Event,1,984.24,46.9,1,0,3
ORD00670,2/21/2026,9:36:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV002,4.48,Rain,0,439.2,34.9,0,0,4
ORD00671,5/31/2026,8:38:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV057,2.98,Clear,0,272.61,25.2,0,0,5
ORD00672,2/25/2026,14:53:00,Wednesday,Bengaluru,V008,Pizza Junction,Grocery,DRV052,2.03,Rain,0,620.96,32.9,0,0,5
ORD00673,4/7/2026,13:21:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV022,1.19,Clear,1,1291.81,24.2,0,0,5
ORD00674,3/22/2026,21:27:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV010,1.32,Clear,1,616.51,17,0,0,4
ORD00675,1/27/2026,11:00:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV021,0.84,Clear,0,1309.48,13.6,0,0,4
ORD00676,4/18/2026,13:50:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV052,4.02,Heavy Traffic Event,1,1369.26,48.5,1,0,4
ORD00677,6/10/2026,22:41:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV029,0.86,Clear,0,453.31,14.4,0,0,5
ORD00678,2/17/2026,15:19:00,Tuesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV001,3.45,Clear,0,141.66,35.1,0,0,4
ORD00679,3/2/2026,18:30:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV024,3.4,Rain,0,171.82,36.3,0,0,5
ORD00680,2/18/2026,14:30:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV058,11.6,Rain,0,233.45,81.8,1,0,1
ORD00681,1/9/2026,16:47:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV052,7.12,Heavy Traffic Event,0,912.44,66.7,1,0,3
ORD00682,3/5/2026,20:46:00,Thursday,Mumbai,V012,Dosa Point,Food Delivery,DRV030,2.63,Clear,1,1397.33,33.1,0,0,5
ORD00683,1/9/2026,8:38:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV024,0.53,Clear,0,731.68,17.4,0,0,5
ORD00684,2/15/2026,15:46:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV060,3.95,Clear,0,862.35,33.2,0,0,4
ORD00685,5/22/2026,13:24:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV049,4.82,Clear,1,676.3,40,0,0,5
ORD00686,2/6/2026,14:45:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV007,4.43,Clear,0,1246.57,39,0,0,5
ORD00687,3/10/2026,14:26:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV015,0.83,Clear,0,287.96,14,0,0,5
ORD00688,5/20/2026,19:41:00,Wednesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV060,2.91,Rain,1,848.46,35.8,0,0,4
ORD00689,4/27/2026,16:03:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV044,2.68,Clear,0,899.12,29.4,0,0,3
ORD00690,4/17/2026,16:09:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV002,7.19,Rain,0,609.97,67.3,1,0,3
ORD00691,2/3/2026,15:35:00,Tuesday,Delhi,V006,Tandoori Nights,Grocery,DRV005,5.33,Clear,0,499.67,40.1,0,0,3
ORD00692,3/3/2026,17:44:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV041,6.54,Heavy Traffic Event,0,181.79,62.7,1,0,3
ORD00693,5/31/2026,22:48:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV014,0.57,Clear,0,146.23,13.3,0,0,5
ORD00694,3/6/2026,19:30:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV017,3.01,Rain,1,538.23,35.6,0,0,5
ORD00695,2/15/2026,17:45:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV037,2.96,Clear,0,1029.99,27,0,0,5
ORD00696,1/7/2026,9:01:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV016,2.74,Clear,0,206.01,27.2,0,0,4
ORD00697,2/28/2026,15:38:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV006,10.34,Clear,0,1389.92,66.8,1,0,3
ORD00698,5/9/2026,21:02:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV041,2.37,Rain,1,235.61,28.2,0,0,5
ORD00699,5/29/2026,11:10:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV055,1.01,Clear,0,677.3,15.2,0,0,4
ORD00700,3/10/2026,18:01:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV015,7.18,Clear,0,621.56,57.2,1,0,5
ORD00701,6/2/2026,14:20:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV045,2.91,Heavy Traffic Event,0,730.76,32.5,0,0,4
ORD00702,4/12/2026,16:37:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV008,1.48,Clear,0,367.94,17.9,0,0,4
ORD00703,3/14/2026,13:38:00,Saturday,Chennai,V002,Urban Tadka,Grocery,DRV037,3.4,Clear,1,880.48,31.8,0,0,5
ORD00704,2/1/2026,14:17:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV012,1.81,Rain,0,791.6,23.5,0,0,5
ORD00705,2/24/2026,17:50:00,Tuesday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV001,3.52,Rain,0,728.25,31.8,0,0,4
ORD00706,2/2/2026,16:16:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV027,5.54,Rain,0,298.16,50.7,1,0,4
ORD00707,3/16/2026,15:15:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV044,2.04,Clear,0,360.9,26.1,0,0,5
ORD00708,6/16/2026,12:22:00,Tuesday,Delhi,V006,Tandoori Nights,Grocery,DRV032,2.55,Rain,1,731.7,36.1,0,0,3
ORD00709,1/5/2026,10:15:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV050,2.29,Clear,0,830.42,,0,1,
ORD00710,5/3/2026,13:30:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV004,1.59,Clear,1,827.62,14.1,0,0,5
ORD00711,4/20/2026,14:12:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV042,2.47,Clear,0,1082.72,32.1,0,0,3
ORD00712,5/11/2026,14:42:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV041,3.42,Rain,0,1022.44,36.6,0,0,3
ORD00713,4/27/2026,12:55:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV016,6.89,Rain,1,330.11,64.5,1,0,2
ORD00714,5/8/2026,18:05:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV005,2.49,Clear,0,1025.3,23.9,0,0,5
ORD00715,3/15/2026,14:45:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV034,2.13,Clear,0,201.81,30.2,0,0,5
ORD00716,5/17/2026,12:49:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV034,0.42,Clear,1,292.44,15.2,0,0,4
ORD00717,5/6/2026,15:01:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV014,0.63,Clear,0,176.02,18.7,0,0,5
ORD00718,3/26/2026,21:17:00,Thursday,Bengaluru,V008,Pizza Junction,Grocery,DRV050,1.74,Rain,1,751.35,28.8,0,0,5
ORD00719,2/20/2026,16:41:00,Friday,Delhi,V005,Green Leaf Cafe,Grocery,DRV017,3.12,Heavy Traffic Event,0,673.53,31.8,0,0,3
ORD00720,3/8/2026,11:36:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV006,1.65,Clear,0,1351.35,20.2,0,0,5
ORD00721,3/11/2026,16:30:00,Wednesday,Chennai,V003,Bowl & Broth,Grocery,DRV030,2.05,Rain,0,1004.06,24.8,0,0,5
ORD00722,2/8/2026,12:18:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV044,0.56,Clear,1,948.91,16,0,0,5
ORD00723,1/2/2026,17:11:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV044,10.73,Clear,0,735.7,70.5,1,0,2
ORD00724,3/8/2026,13:45:00,Sunday,Bengaluru,V004,Curry Express,Grocery,DRV049,4.14,Clear,1,1334.94,38.6,0,0,5
ORD00725,2/10/2026,22:10:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV010,1.46,Rain,0,641.91,23,0,0,4
ORD00726,3/5/2026,21:09:00,Thursday,Chennai,V002,Urban Tadka,Pharmacy,DRV019,7.16,Clear,1,323.21,,0,1,
ORD00727,6/18/2026,18:27:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV040,7.7,Rain,0,1279.8,58.1,1,0,3
ORD00728,4/21/2026,21:28:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV019,3.58,Clear,1,1294.42,30,0,0,5
ORD00729,6/20/2026,17:51:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV010,1,Clear,0,1221.63,20.7,0,0,4
ORD00730,5/7/2026,10:53:00,Thursday,Mumbai,V007,Wok This Way,Food Delivery,DRV019,2.45,Clear,0,746.29,,0,1,
ORD00731,5/12/2026,19:55:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV056,0.71,Rain,1,1326.28,19.7,0,0,5
ORD00732,5/19/2026,18:31:00,Tuesday,Bengaluru,V008,Pizza Junction,Grocery,DRV034,0.37,Clear,0,1038.59,10,0,0,5
ORD00733,5/10/2026,10:38:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV034,1.12,Clear,0,504.29,25.6,0,0,3
ORD00734,1/12/2026,12:26:00,Monday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV023,1.57,Clear,1,947.74,16.1,0,0,3
ORD00735,4/7/2026,22:34:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV028,2.37,Clear,0,494.13,21.3,0,0,4
ORD00736,3/18/2026,12:48:00,Wednesday,Delhi,V005,Green Leaf Cafe,Grocery,DRV043,3.88,Heavy Traffic Event,1,1044.75,46,1,0,3
ORD00737,4/2/2026,15:51:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV023,2.32,Clear,0,1101.78,,0,1,
ORD00738,3/26/2026,14:50:00,Thursday,Chennai,V001,Spice Route Kitchen,Grocery,DRV015,1.48,Clear,0,348.46,22.4,0,0,5
ORD00739,5/1/2026,13:19:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV048,3.68,Clear,1,921.19,31.2,0,0,4
ORD00740,4/17/2026,14:16:00,Friday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV026,3.77,Clear,0,979.27,28.1,0,0,5
ORD00741,2/21/2026,17:35:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV011,1.92,Clear,0,1123.06,21.3,0,0,5
ORD00742,5/16/2026,21:54:00,Saturday,Chennai,V001,Spice Route Kitchen,Grocery,DRV034,3.11,Clear,1,472.07,33.7,0,0,4
ORD00743,3/19/2026,17:25:00,Thursday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV058,1.47,Rain,0,1019.36,26.6,0,0,4
ORD00744,4/29/2026,20:32:00,Wednesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV005,0.55,Clear,1,873.03,26.2,0,0,3
ORD00745,3/27/2026,14:21:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV030,2.96,Rain,0,849.9,37.9,0,0,3
ORD00746,2/24/2026,16:25:00,Tuesday,Bengaluru,V008,Pizza Junction,Grocery,DRV047,5.55,Rain,0,1091.66,48.3,1,0,4
ORD00747,1/25/2026,14:16:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV038,5.68,Clear,0,931.18,48.9,1,0,3
ORD00748,5/8/2026,16:18:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV004,1.7,Clear,0,268.99,16.2,0,0,5
ORD00749,1/5/2026,10:56:00,Monday,Chennai,V003,Bowl & Broth,Grocery,DRV042,3.54,Clear,0,302.47,24.9,0,0,5
ORD00750,6/20/2026,16:34:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV014,5.73,Clear,0,207.48,34.6,0,0,3
ORD00751,5/12/2026,12:33:00,Tuesday,Bengaluru,V004,Curry Express,Grocery,DRV022,1.2,Clear,1,1040.34,15.6,0,0,4
ORD00752,2/1/2026,21:23:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV031,2.58,Clear,1,1359,29.8,0,0,5
ORD00753,3/19/2026,18:21:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV050,4.51,Heavy Traffic Event,0,859.54,45.2,1,0,3
ORD00754,3/26/2026,13:11:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV036,2.26,Rain,1,885.62,30.2,0,0,5
ORD00755,1/2/2026,12:38:00,Friday,Chennai,V002,Urban Tadka,Pharmacy,DRV045,5.95,Rain,1,1250.41,54.6,1,0,5
ORD00756,4/24/2026,15:52:00,Friday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV045,2.13,Clear,0,510.89,24.8,0,0,4
ORD00757,2/22/2026,13:44:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV059,1.98,Clear,1,129.93,19,0,0,5
ORD00758,6/23/2026,17:52:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV024,0.94,Clear,0,1184.5,16.4,0,0,5
ORD00759,3/12/2026,20:15:00,Thursday,Chennai,V003,Bowl & Broth,Grocery,DRV044,2.97,Clear,1,1278.51,20.2,0,0,5
ORD00760,2/20/2026,22:40:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV041,2.4,Clear,0,674.34,24.9,0,0,5
